MolecularWeight,LogP,TPSA,HBD,HBA,RotatableBonds,Suitability
206.03,-0.99,135.29,5.0,3.0,2.0,1
347.37,2.29,105.07,3.0,7.0,6.0,0
255.36,3.72,21.26,1.0,2.0,6.0,1
454.66,8.04,49.84,2.0,4.0,13.0,0
241.25,1.91,67.01,2.0,3.0,2.0,0
348.49,5.17,17.4,0.0,3.0,8.0,0
302.28,-3.3,148.35,6.0,7.0,3.0,0
305.42,3.79,58.56,2.0,3.0,9.0,0
877.04,5.65,220.15,6.0,15.0,5.0,1
361.42,1.06,99.07,2.0,5.0,5.0,0
534.58,-1.44,203.44,5.0,12.0,6.0,0
189.15,0.12,81.19,1.0,5.0,4.0,0
433.64,5.79,30.29,0.0,4.0,8.0,0
276.39,-0.58,110.05,4.0,5.0,6.0,0
412.61,6.4,43.37,0.0,3.0,4.0,1
299.42,4.01,58.04,2.0,4.0,8.0,0
304.39,3.15,69.04,1.0,6.0,7.0,0
199.3,0.7,26.79,0.0,2.0,2.0,1
295.41,1.32,65.2,2.0,3.0,6.0,1
527.67,5.99,80.65,2.0,6.0,7.0,0
529.53,6.36,97.62,2.0,7.0,6.0,1
513.65,2.15,107.55,1.0,9.0,5.0,0
246.31,1.97,65.38,3.0,4.0,4.0,0
373.88,3.33,67.59,2.0,4.0,5.0,0
311.64,0.26,156.59,4.0,5.0,2.0,1
421.5,4.82,89.33,2.0,6.0,3.0,0
333.32,1.3,138.02,3.0,7.0,4.0,0
431.95,2.24,118.69,2.0,6.0,5.0,1
326.3,2.74,100.9,2.0,4.0,7.0,0
384.59,4.16,69.64,2.0,4.0,14.0,1
426.86,4.07,115.57,3.0,5.0,6.0,1
314.47,5.74,29.46,1.0,2.0,4.0,1
304.22,3.38,40.54,1.0,2.0,9.0,1
325.84,4.33,21.06,0.0,3.0,4.0,0
297.35,2.27,49.77,1.0,4.0,1.0,0
74.12,0.78,20.23,1.0,1.0,2.0,0
434.5,2.47,100.9,2.0,6.0,3.0,1
347.4,0.44,112.73,3.0,5.0,4.0,1
356.44,3.62,32.78,0.0,4.0,7.0,0
229.63,-1.08,156.79,5.0,6.0,1.0,1
482.54,3.84,89.68,3.0,7.0,2.0,0
467.65,3.24,64.09,1.0,4.0,12.0,0
184.29,0.39,73.93,4.0,2.0,2.0,0
372.55,6.26,46.53,1.0,3.0,6.0,1
253.26,-0.9,130.31,4.0,8.0,5.0,1
226.35,3.3,25.78,0.0,5.0,1.0,0
424.52,4.74,92.42,2.0,5.0,10.0,1
373.45,3.89,46.61,0.0,5.0,5.0,1
261.36,3.11,29.54,0.0,3.0,5.0,0
322.4,3.29,86.99,3.0,5.0,0.0,0
131.13,-0.62,80.39,2.0,3.0,4.0,1
278.31,0.19,78.89,0.0,7.0,5.0,1
612.65,0.33,212.76,5.0,13.0,9.0,1
477.05,5.09,43.78,1.0,3.0,7.0,1
78.14,-0.01,23.06,0.0,1.0,0.0,1
274.41,3.51,32.34,1.0,2.0,4.0,1
146.23,1.17,40.46,2.0,2.0,5.0,0
554.66,4.1,109.67,2.0,10.0,10.0,1
129.17,-1.03,88.99,4.0,2.0,0.0,1
265.36,0.61,75.91,2.0,5.0,4.0,1
442.36,3.96,83.56,2.0,5.0,8.0,0
454.48,-6.65,262.38,10.0,14.0,6.0,0
764.95,3.25,182.83,5.0,13.0,7.0,1
401.87,3.91,64.41,0.0,4.0,7.0,0
375.87,4.43,40.54,1.0,3.0,6.0,1
197.23,0.7,64.71,2.0,4.0,4.0,0
307.43,3.08,38.77,0.0,4.0,11.0,0
900.2,7.0,178.36,3.0,12.0,6.0,0
256.3,2.39,55.12,1.0,3.0,3.0,0
360.91,5.34,25.36,0.0,4.0,7.0,0
406.42,3.6,86.11,1.0,6.0,3.0,0
380.37,2.91,78.32,2.0,4.0,3.0,1
236.31,1.77,55.56,1.0,4.0,6.0,1
347.86,4.47,23.47,1.0,2.0,5.0,0
710.77,8.93,134.27,3.0,8.0,16.0,0
249.32,2.47,41.62,1.0,3.0,0.0,1
310.44,3.98,34.15,1.0,3.0,6.0,0
437.48,4.24,87.62,1.0,7.0,6.0,0
377.82,3.68,74.72,0.0,6.0,8.0,0
424.62,5.12,83.83,2.0,5.0,16.0,1
316.43,0.5,79.74,2.0,8.0,6.0,1
396.5,2.28,92.63,2.0,7.0,7.0,0
196.64,1.73,47.61,1.0,3.0,1.0,0
521.05,4.09,106.97,1.0,7.0,6.0,1
302.24,2.91,139.78,4.0,6.0,4.0,1
356.38,-1.64,162.92,4.0,10.0,5.0,0
444.47,5.05,64.99,1.0,5.0,11.0,1
129.16,0.36,63.32,2.0,2.0,4.0,1
183.21,0.35,72.72,4.0,4.0,3.0,1
256.33,2.61,35.53,0.0,4.0,8.0,1
235.29,2.79,43.09,1.0,1.0,1.0,0
281.42,3.22,38.25,0.0,5.0,7.0,1
218.27,0.49,63.6,1.0,3.0,6.0,0
422.58,4.15,106.97,1.0,6.0,16.0,0
347.46,3.7,41.03,1.0,3.0,4.0,0
276.34,2.28,62.13,1.0,4.0,4.0,1
628.72,4.74,120.75,2.0,9.0,8.0,0
222.25,-0.86,115.04,2.0,6.0,2.0,1
438.52,2.57,95.94,2.0,5.0,9.0,1
510.83,5.45,27.69,0.0,3.0,21.0,1
319.25,3.93,16.13,0.0,2.0,5.0,1
421.5,4.55,90.9,3.0,5.0,8.0,1
729.91,3.44,146.39,2.0,12.0,4.0,1
222.25,-0.5,67.35,1.0,5.0,3.0,0
305.33,2.41,101.42,2.0,6.0,3.0,0
201.25,2.69,41.57,1.0,3.0,1.0,1
479.56,2.72,132.84,1.0,10.0,7.0,0
974.12,-1.53,356.3,11.0,13.0,25.0,0
698.57,4.66,138.66,2.0,9.0,7.0,0
404.49,3.8,63.68,0.0,3.0,6.0,1
426.49,4.83,64.8,0.0,6.0,8.0,1
723.65,2.46,215.22,5.0,13.0,10.0,1
114.17,0.71,17.82,1.0,3.0,0.0,1
184.49,2.35,9.23,0.0,1.0,3.0,1
371.87,2.36,45.78,0.0,6.0,5.0,1
510.83,5.45,27.69,0.0,3.0,21.0,1
266.39,3.02,6.48,0.0,2.0,3.0,0
239.27,0.92,92.78,3.0,5.0,4.0,1
861.02,5.35,195.22,3.0,11.0,8.0,1
200.28,2.11,24.39,1.0,2.0,1.0,1
334.4,0.86,86.71,2.0,4.0,4.0,1
353.53,4.11,43.09,1.0,1.0,8.0,1
422.53,4.93,74.79,2.0,4.0,7.0,1
519.63,1.12,135.54,1.0,10.0,10.0,0
546.2,2.53,142.21,2.0,8.0,8.0,1
516.07,3.61,93.7,2.0,8.0,8.0,0
627.94,3.14,86.71,2.0,3.0,3.0,1
399.44,2.87,83.09,1.0,6.0,5.0,1
581.07,6.14,106.35,2.0,8.0,11.0,1
250.34,3.97,15.6,0.0,2.0,1.0,0
253.71,3.09,50.19,1.0,3.0,3.0,1
262.19,-2.71,124.78,4.0,7.0,2.0,0
182.27,0.12,65.14,3.0,2.0,3.0,0
268.23,-2.27,133.49,4.0,8.0,2.0,0
257.46,4.27,32.26,2.0,2.0,15.0,0
333.47,3.4,38.77,0.0,4.0,10.0,1
357.79,3.93,68.53,1.0,4.0,5.0,1
483.57,3.58,81.93,0.0,7.0,6.0,0
227.22,-1.53,110.6,3.0,7.0,2.0,0
363.42,3.4,66.24,0.0,6.0,6.0,0
341.41,1.53,70.0,2.0,5.0,2.0,1
246.31,2.79,54.37,1.0,2.0,4.0,1
560.64,2.41,163.48,3.0,9.0,4.0,0
165.24,1.33,32.26,2.0,2.0,3.0,1
549.55,3.53,104.29,2.0,5.0,4.0,1
465.41,1.33,125.57,2.0,8.0,7.0,0
464.61,2.9,108.75,3.0,8.0,13.0,0
257.25,2.34,86.63,3.0,3.0,3.0,0
259.14,2.76,33.62,1.0,3.0,3.0,1
263.38,2.63,32.7,1.0,3.0,4.0,1
279.73,4.2,30.19,0.0,3.0,1.0,0
630.83,4.68,107.97,1.0,8.0,11.0,1
180.17,-1.04,72.68,1.0,5.0,0.0,0
76.05,-0.96,75.35,3.0,2.0,0.0,1
303.36,0.92,62.3,1.0,5.0,4.0,1
776.87,4.56,92.78,3.0,4.0,5.0,1
319.84,4.41,41.61,0.0,5.0,2.0,0
212.25,0.79,75.27,2.0,3.0,3.0,1
218.68,3.64,20.23,1.0,1.0,2.0,0
454.45,0.27,210.54,5.0,10.0,9.0,1
304.47,6.22,37.3,1.0,1.0,14.0,0
171.24,1.9,12.03,1.0,1.0,2.0,1
243.33,1.66,55.68,1.0,3.0,4.0,0
941.09,6.43,230.66,5.0,16.0,5.0,0
348.4,1.13,106.94,3.0,4.0,8.0,1
449.85,3.46,103.37,3.0,6.0,6.0,1
361.57,7.28,49.33,2.0,2.0,17.0,0
452.49,2.37,93.06,2.0,6.0,2.0,1
287.36,2.35,72.72,4.0,4.0,6.0,1
244.29,2.29,36.28,0.0,4.0,3.0,0
372.55,5.48,43.37,0.0,3.0,2.0,1
838.88,3.86,195.22,3.0,11.0,6.0,1
414.47,2.98,103.17,2.0,7.0,6.0,1
410.58,4.98,43.78,1.0,5.0,7.0,1
356.85,5.21,50.44,1.0,3.0,6.0,0
547.67,2.38,140.42,3.0,8.0,11.0,1
168.58,2.06,52.05,1.0,3.0,0.0,0
421.49,4.47,26.79,0.0,4.0,3.0,0
371.03,4.17,49.33,2.0,2.0,2.0,1
370.49,4.19,60.44,0.0,4.0,2.0,1
413.17,3.28,149.46,2.0,8.0,3.0,1
293.37,3.13,39.82,0.0,4.0,2.0,1
358.56,5.14,66.76,2.0,4.0,19.0,0
244.33,3.84,37.3,1.0,1.0,3.0,0
220.27,0.87,33.73,1.0,4.0,1.0,0
181.19,0.82,72.55,2.0,3.0,3.0,0
332.35,3.3,77.38,2.0,6.0,6.0,0
154.17,-0.89,49.41,1.0,2.0,0.0,0
243.31,1.34,70.91,3.0,2.0,2.0,1
348.49,6.1,37.3,1.0,1.0,3.0,1
269.3,3.25,66.4,2.0,2.0,3.0,0
700.0,3.14,110.8,2.0,6.0,6.0,0
407.77,4.82,59.3,1.0,4.0,1.0,0
356.23,0.4,103.7,3.0,5.0,6.0,0
381.91,4.3,38.13,0.0,4.0,3.0,1
611.74,2.72,118.21,3.0,6.0,5.0,0
627.94,3.14,86.71,2.0,3.0,3.0,1
507.57,3.5,128.29,4.0,8.0,13.0,0
258.7,4.17,33.37,1.0,2.0,2.0,0
387.52,5.7,32.7,1.0,3.0,8.0,0
392.5,5.08,82.19,3.0,3.0,2.0,1
400.47,2.6,93.06,2.0,6.0,10.0,0
255.36,3.35,12.47,0.0,2.0,6.0,1
424.54,5.0,64.33,1.0,3.0,7.0,1
286.22,-0.95,159.36,3.0,8.0,3.0,0
429.13,6.12,39.41,0.0,4.0,6.0,1
219.33,2.77,23.47,1.0,2.0,3.0,0
234.29,2.84,38.69,1.0,3.0,2.0,1
315.41,2.97,57.61,1.0,2.0,5.0,0
421.47,4.52,90.65,3.0,4.0,8.0,1
544.62,8.05,85.22,2.0,5.0,13.0,0
198.22,0.5,66.48,1.0,3.0,2.0,1
532.56,-1.89,190.88,3.0,8.0,8.0,0
556.86,3.16,66.4,2.0,2.0,2.0,1
455.58,5.4,38.13,0.0,4.0,6.0,0
238.19,1.24,89.9,1.0,5.0,3.0,0
104.17,-0.32,20.23,1.0,1.0,2.0,1
327.81,3.77,28.07,0.0,4.0,0.0,1
306.21,-0.29,162.34,6.0,6.0,6.0,1
294.32,1.81,98.82,3.0,4.0,2.0,0
471.56,4.22,102.48,2.0,6.0,6.0,1
493.62,4.59,86.28,2.0,7.0,7.0,1
334.38,3.15,49.85,0.0,3.0,2.0,0
571.92,3.86,57.53,2.0,2.0,4.0,0
368.52,5.11,6.48,0.0,2.0,6.0,0
551.63,4.2,145.65,2.0,10.0,10.0,1
376.86,2.66,41.37,0.0,4.0,5.0,0
717.78,4.58,159.37,2.0,12.0,13.0,1
752.23,-0.18,256.9,6.0,14.0,13.0,1
401.59,7.36,52.33,0.0,4.0,16.0,0
345.42,2.9,83.09,1.0,5.0,5.0,1
262.7,3.49,62.22,2.0,3.0,3.0,0
130.1,-0.2,63.6,1.0,3.0,2.0,1
167.21,1.01,46.17,1.0,2.0,2.0,0
404.35,4.96,45.15,2.0,3.0,3.0,0
652.83,7.45,55.38,0.0,6.0,4.0,1
340.44,3.95,35.53,0.0,3.0,6.0,1
240.27,1.49,59.28,1.0,4.0,2.0,0
171.16,0.09,81.19,1.0,5.0,3.0,1
519.45,3.04,185.44,1.0,15.0,13.0,1
133.17,-0.27,49.33,2.0,3.0,1.0,0
300.83,4.87,15.27,1.0,2.0,4.0,1
411.55,2.29,88.47,2.0,5.0,7.0,0
341.45,3.24,58.56,2.0,4.0,11.0,1
362.28,1.55,116.17,3.0,4.0,5.0,1
660.73,8.68,62.32,0.0,6.0,19.0,1
734.05,10.61,111.19,0.0,8.0,38.0,1
276.32,1.39,89.26,2.0,4.0,3.0,1
582.66,4.69,137.03,2.0,9.0,9.0,0
367.49,3.99,38.77,0.0,4.0,7.0,0
298.36,3.76,54.37,1.0,3.0,2.0,0
240.23,2.99,34.14,0.0,2.0,1.0,0
338.44,3.46,72.83,1.0,5.0,12.0,1
309.48,5.02,3.24,0.0,2.0,2.0,1
227.24,2.43,41.61,0.0,3.0,1.0,1
556.62,4.52,102.26,0.0,8.0,8.0,0
193.16,-3.73,133.24,5.0,6.0,1.0,0
377.37,3.28,62.3,1.0,4.0,4.0,1
331.28,2.54,104.97,0.0,7.0,6.0,0
220.98,2.68,44.76,0.0,4.0,4.0,0
347.39,0.21,107.05,0.0,7.0,3.0,0
452.41,4.75,97.75,2.0,5.0,5.0,1
398.47,1.76,97.56,4.0,8.0,4.0,0
220.34,3.21,24.39,1.0,3.0,1.0,0
547.97,5.92,101.3,3.0,7.0,9.0,0
597.91,6.91,55.84,0.0,5.0,7.0,1
278.42,4.36,0.0,0.0,0.0,2.0,1
301.39,2.74,72.72,4.0,4.0,7.0,0
351.43,0.22,112.73,3.0,5.0,4.0,0
454.52,-0.64,156.09,2.0,12.0,7.0,1
301.34,0.75,70.0,2.0,5.0,0.0,1
309.27,-3.87,176.78,7.0,8.0,5.0,0
136.15,1.31,37.3,1.0,1.0,2.0,0
233.31,2.09,38.33,1.0,3.0,3.0,1
258.32,3.4,54.37,1.0,2.0,3.0,0
461.56,5.86,41.03,1.0,3.0,7.0,1
74.09,-1.66,87.92,4.0,2.0,0.0,0
194.19,1.26,52.6,0.0,4.0,2.0,0
378.41,0.49,124.01,3.0,5.0,5.0,1
314.86,4.53,6.48,0.0,2.0,4.0,1
304.32,2.98,89.27,3.0,5.0,5.0,1
222.24,3.46,30.21,0.0,2.0,1.0,0
318.61,2.07,115.06,4.0,3.0,4.0,1
301.43,3.82,46.18,2.0,4.0,9.0,0
334.38,2.64,85.17,2.0,5.0,3.0,0
358.46,1.43,129.72,4.0,5.0,11.0,1
361.61,7.25,29.1,1.0,1.0,15.0,0
344.41,2.22,90.82,4.0,5.0,9.0,1
447.52,3.9,78.79,3.0,4.0,11.0,0
452.52,4.82,104.82,3.0,6.0,7.0,1
332.38,2.44,92.34,2.0,4.0,4.0,0
252.73,2.45,0.0,0.0,0.0,0.0,0
609.5,6.76,121.8,3.0,5.0,9.0,0
304.43,3.52,41.57,1.0,3.0,5.0,0
335.34,3.09,80.66,1.0,5.0,4.0,0
522.58,2.01,138.44,4.0,11.0,10.0,1
349.14,1.99,87.8,1.0,5.0,3.0,0
419.44,-3.36,179.82,5.0,8.0,16.0,0
376.53,2.06,68.44,2.0,3.0,5.0,0
398.48,3.33,77.23,3.0,3.0,7.0,1
305.29,1.78,127.7,2.0,6.0,5.0,1
339.44,2.51,52.93,2.0,4.0,2.0,1
233.35,3.16,23.47,1.0,2.0,2.0,0
574.99,4.99,131.17,2.0,9.0,9.0,1
152.18,0.64,54.46,2.0,4.0,0.0,0
336.43,2.37,87.66,3.0,5.0,10.0,1
361.49,2.31,81.33,2.0,4.0,4.0,0
205.67,1.43,46.17,1.0,2.0,2.0,0
331.36,2.99,40.54,1.0,3.0,3.0,0
346.82,5.01,50.7,1.0,4.0,4.0,0
275.09,1.27,61.9,3.0,1.0,2.0,1
288.35,3.93,41.99,1.0,2.0,4.0,0
200.28,3.18,28.68,1.0,1.0,2.0,1
437.53,3.14,119.03,2.0,8.0,5.0,1
442.6,4.2,59.08,0.0,5.0,9.0,0
186.24,-0.21,86.18,2.0,3.0,2.0,1
108.16,-0.73,40.46,3.0,3.0,2.0,0
262.36,0.68,79.1,3.0,6.0,5.0,0
331.87,4.88,12.47,0.0,3.0,4.0,0
450.93,4.11,80.29,0.0,7.0,3.0,1
606.75,4.16,110.18,1.0,7.0,2.0,0
60.06,-0.98,69.11,2.0,1.0,0.0,1
283.33,1.58,66.64,1.0,4.0,3.0,0
160.24,0.64,26.3,0.0,2.0,3.0,1
391.83,3.68,75.63,2.0,4.0,3.0,0
330.47,3.78,59.15,1.0,4.0,0.0,0
338.4,3.48,86.19,1.0,4.0,3.0,0
138.06,-0.09,70.06,2.0,2.0,1.0,1
296.25,3.85,62.22,2.0,3.0,3.0,0
285.39,2.66,28.6,0.0,4.0,7.0,1
198.14,0.19,123.76,2.0,5.0,3.0,1
377.4,0.4,127.25,3.0,5.0,8.0,0
362.55,3.97,57.15,1.0,5.0,22.0,0
354.47,3.09,46.53,1.0,3.0,5.0,0
150.14,-0.17,87.56,3.0,3.0,0.0,0
520.48,-1.13,206.3,4.0,12.0,9.0,1
359.42,3.22,73.79,0.0,8.0,3.0,0
209.29,1.82,52.49,3.0,3.0,6.0,0
111.15,-0.09,54.7,2.0,2.0,2.0,1
411.47,4.63,82.69,3.0,4.0,8.0,1
973.67,9.0,87.74,2.0,4.0,2.0,1
375.45,4.89,35.41,1.0,3.0,4.0,0
516.72,5.67,104.06,3.0,5.0,5.0,0
114.15,-0.32,57.53,2.0,2.0,0.0,1
393.36,1.99,124.56,1.0,8.0,2.0,0
334.16,2.09,133.52,4.0,4.0,4.0,1
305.07,1.11,66.4,2.0,2.0,3.0,1
472.59,4.47,67.68,1.0,7.0,4.0,1
187.2,1.02,71.77,2.0,3.0,1.0,1
146.21,0.26,26.3,0.0,2.0,3.0,1
257.38,3.08,23.47,1.0,2.0,0.0,1
368.47,1.94,95.94,2.0,5.0,8.0,1
585.61,0.17,208.17,7.0,11.0,5.0,0
410.9,4.44,81.59,4.0,4.0,9.0,0
432.45,3.27,76.89,2.0,7.0,6.0,0
339.4,0.39,97.05,1.0,7.0,3.0,1
309.39,3.06,18.84,0.0,3.0,0.0,0
238.24,1.16,75.99,2.0,4.0,6.0,0
613.91,3.12,95.5,3.0,3.0,3.0,1
137.16,0.32,36.47,1.0,2.0,1.0,0
391.47,4.41,59.75,0.0,5.0,5.0,1
468.59,3.31,60.47,0.0,6.0,10.0,1
519.57,-0.71,193.63,4.0,11.0,10.0,1
357.42,6.14,12.03,1.0,1.0,6.0,1
475.63,2.67,104.14,2.0,7.0,7.0,1
313.44,4.33,21.7,0.0,3.0,8.0,0
138.06,-0.09,70.06,2.0,2.0,1.0,1
235.33,1.34,58.36,2.0,3.0,6.0,1
318.33,3.56,66.76,2.0,4.0,2.0,1
560.68,5.86,106.16,2.0,9.0,7.0,1
383.38,2.88,92.32,1.0,6.0,7.0,1
362.43,4.61,48.67,0.0,4.0,4.0,0
504.6,3.67,106.97,1.0,7.0,5.0,0
311.47,4.08,23.47,1.0,2.0,7.0,0
505.51,4.84,106.96,1.0,7.0,6.0,0
312.44,3.44,30.87,1.0,5.0,0.0,1
365.5,4.01,50.5,1.0,5.0,4.0,0
343.9,5.1,12.47,0.0,2.0,6.0,1
238.29,3.45,37.3,1.0,1.0,2.0,0
260.3,1.25,96.28,2.0,6.0,4.0,0
285.77,4.26,12.47,0.0,2.0,0.0,1
121.14,-2.34,86.71,4.0,4.0,3.0,1
373.37,3.71,108.47,3.0,6.0,4.0,1
448.97,4.02,59.08,0.0,6.0,6.0,0
149.21,0.11,63.32,3.0,3.0,2.0,1
325.28,1.84,121.9,2.0,5.0,3.0,0
376.44,3.67,67.57,0.0,6.0,4.0,0
284.55,6.17,0.0,0.0,0.0,15.0,0
767.91,1.52,250.91,8.0,9.0,20.0,1
476.96,5.67,66.92,0.0,4.0,8.0,0
151.21,1.28,46.25,2.0,2.0,2.0,1
466.63,2.39,95.94,2.0,7.0,9.0,1
307.48,3.2,66.48,3.0,3.0,12.0,1
336.43,2.37,87.66,3.0,5.0,10.0,1
284.36,2.21,53.43,1.0,3.0,6.0,1
516.55,5.37,111.33,1.0,7.0,11.0,0
210.28,2.38,24.39,1.0,2.0,2.0,1
299.8,2.0,67.59,2.0,4.0,7.0,1
291.39,2.52,49.77,1.0,4.0,3.0,0
302.42,2.21,33.53,0.0,5.0,5.0,1
343.52,4.87,37.39,1.0,4.0,11.0,0
288.41,3.06,29.46,1.0,2.0,6.0,0
474.57,2.64,93.8,2.0,6.0,6.0,0
357.39,0.53,97.05,1.0,7.0,3.0,1
484.39,3.91,56.59,0.0,6.0,4.0,0
274.4,3.49,37.3,1.0,2.0,0.0,0
162.24,1.7,24.92,1.0,2.0,4.0,0
479.55,3.69,71.85,0.0,5.0,6.0,0
645.15,4.87,131.91,1.0,8.0,11.0,0
558.56,5.28,82.61,1.0,5.0,5.0,0
597.96,3.74,52.9,1.0,2.0,5.0,1
290.37,0.26,97.54,1.0,4.0,2.0,0
439.58,2.41,88.51,0.0,7.0,5.0,1
244.21,-3.17,143.72,4.0,9.0,2.0,1
166.14,-1.05,83.54,2.0,4.0,0.0,0
609.74,6.7,80.62,2.0,7.0,2.0,1
283.39,2.06,63.24,1.0,3.0,5.0,0
420.49,4.36,89.27,1.0,6.0,7.0,0
169.18,0.08,73.58,3.0,4.0,2.0,1
685.9,1.47,223.26,8.0,8.0,22.0,0
327.38,1.3,70.0,2.0,5.0,2.0,1
416.95,4.61,60.44,0.0,4.0,2.0,0
408.29,4.72,77.25,1.0,6.0,4.0,0
310.36,2.54,94.86,1.0,6.0,6.0,0
408.88,1.84,99.38,4.0,6.0,6.0,1
174.2,-1.34,125.22,5.0,3.0,5.0,0
291.44,3.47,41.49,2.0,3.0,6.0,1
395.5,5.42,49.81,0.0,5.0,10.0,0
738.89,6.22,174.64,4.0,8.0,11.0,1
482.56,3.15,122.47,1.0,7.0,6.0,1
258.49,3.52,0.0,0.0,0.0,11.0,1
281.4,3.89,12.47,0.0,2.0,4.0,1
383.53,4.45,38.77,0.0,4.0,10.0,0
330.51,6.47,26.3,0.0,2.0,14.0,1
589.69,0.42,214.84,8.0,11.0,17.0,0
60.1,0.39,20.23,1.0,1.0,1.0,0
309.43,4.01,20.31,0.0,3.0,0.0,1
318.34,3.2,56.84,1.0,4.0,9.0,1
317.47,4.24,29.54,0.0,3.0,8.0,0
284.38,2.17,67.43,2.0,5.0,6.0,1
222.0,0.27,54.37,1.0,2.0,1.0,1
277.41,4.21,12.03,1.0,1.0,4.0,1
371.4,0.36,125.55,4.0,9.0,5.0,0
634.98,11.3,78.9,0.0,6.0,33.0,0
354.52,5.17,15.71,0.0,4.0,4.0,0
308.43,3.22,55.12,2.0,2.0,6.0,1
377.83,2.13,113.02,3.0,6.0,4.0,0
295.85,4.17,12.47,0.0,2.0,8.0,1
305.77,4.74,30.71,0.0,3.0,2.0,0
458.47,3.56,107.22,4.0,5.0,11.0,0
436.64,5.91,46.94,2.0,4.0,13.0,0
328.41,2.14,95.58,4.0,4.0,8.0,1
383.41,3.93,74.43,0.0,7.0,5.0,0
394.26,2.26,92.5,2.0,4.0,6.0,0
266.1,1.78,71.77,2.0,3.0,1.0,0
353.51,5.22,38.33,1.0,2.0,7.0,0
583.69,2.08,118.21,3.0,6.0,4.0,1
297.42,4.63,21.26,1.0,3.0,6.0,1
296.41,2.66,23.55,0.0,2.0,1.0,1
302.24,1.99,131.36,5.0,7.0,1.0,0
109.13,0.25,64.93,2.0,3.0,0.0,1
288.28,3.38,75.99,2.0,3.0,6.0,1
203.25,0.47,49.82,2.0,3.0,1.0,0
214.22,2.11,39.44,0.0,3.0,2.0,0
420.53,3.3,96.89,3.0,7.0,9.0,0
102.09,-1.62,64.35,2.0,3.0,0.0,1
784.89,4.19,164.28,4.0,14.0,3.0,1
364.4,0.95,88.54,1.0,6.0,7.0,0
578.66,4.16,108.55,1.0,9.0,7.0,1
285.34,1.16,50.72,2.0,4.0,1.0,0
335.47,2.2,56.41,1.0,3.0,6.0,1
208.26,3.15,28.68,1.0,1.0,2.0,0
674.97,6.62,70.08,1.0,6.0,13.0,1
575.63,-1.4,219.93,4.0,14.0,9.0,1
195.69,2.59,12.03,1.0,1.0,0.0,1
470.61,6.33,57.86,2.0,5.0,7.0,1
306.34,2.32,77.52,1.0,6.0,4.0,0
350.4,0.7,95.94,2.0,5.0,5.0,0
539.59,-0.23,173.5,3.0,8.0,6.0,1
474.57,1.84,144.9,6.0,4.0,10.0,1
341.43,0.28,112.73,3.0,5.0,3.0,1
317.43,3.26,66.4,2.0,2.0,6.0,1
649.67,6.58,101.9,2.0,9.0,7.0,1
308.34,2.71,72.19,1.0,4.0,4.0,0
357.39,0.53,97.05,1.0,7.0,3.0,1
299.4,2.75,36.44,0.0,4.0,3.0,0
740.94,5.88,174.37,5.0,9.0,17.0,1
255.37,2.65,19.37,0.0,3.0,6.0,1
141.1,0.92,50.19,1.0,2.0,1.0,0
293.73,4.16,49.33,2.0,2.0,4.0,1
320.74,0.62,84.94,1.0,5.0,7.0,0
456.35,-1.61,208.09,6.0,10.0,7.0,1
182.17,-3.59,121.38,6.0,6.0,5.0,1
423.2,1.32,156.07,3.0,7.0,10.0,1
304.25,-1.6,170.1,5.0,5.0,9.0,0
306.71,1.92,99.52,3.0,4.0,4.0,1
288.31,0.51,82.17,2.0,5.0,6.0,0
652.83,7.45,55.38,0.0,6.0,4.0,1
345.4,2.55,80.18,3.0,6.0,5.0,0
328.41,2.14,95.58,4.0,4.0,8.0,1
169.18,0.08,73.58,3.0,4.0,2.0,1
332.35,-2.93,129.51,5.0,9.0,2.0,1
270.72,-0.37,120.32,2.0,4.0,2.0,0
418.97,3.07,45.17,1.0,5.0,11.0,0
381.38,3.51,77.98,1.0,4.0,3.0,1
250.73,-1.05,83.55,1.0,4.0,5.0,0
223.27,1.79,58.56,2.0,3.0,5.0,1
483.05,7.52,25.36,0.0,4.0,8.0,1
229.24,2.19,72.55,2.0,4.0,2.0,1
271.4,3.38,12.47,0.0,2.0,1.0,0
284.44,4.31,20.23,1.0,1.0,0.0,1
620.51,3.3,139.47,2.0,7.0,7.0,0
244.27,-0.75,86.71,2.0,4.0,2.0,0
804.03,4.64,178.36,3.0,12.0,7.0,1
459.56,4.88,99.88,3.0,5.0,11.0,1
557.05,5.93,112.4,2.0,8.0,11.0,1
193.25,2.23,52.32,1.0,3.0,4.0,1
414.41,2.41,92.68,1.0,8.0,4.0,1
738.89,6.22,174.64,4.0,8.0,11.0,1
518.93,5.75,105.93,2.0,7.0,6.0,0
466.63,2.39,95.94,2.0,7.0,9.0,1
379.5,4.36,38.77,0.0,4.0,6.0,1
384.65,7.62,20.23,1.0,1.0,6.0,1
300.15,2.48,49.17,0.0,5.0,3.0,0
301.39,1.73,41.93,1.0,4.0,1.0,1
404.51,2.42,68.31,0.0,6.0,6.0,1
131.13,-0.62,80.39,2.0,3.0,4.0,1
439.95,5.29,29.1,1.0,2.0,2.0,0
270.46,5.64,26.3,0.0,2.0,13.0,0
396.57,6.13,46.53,1.0,3.0,4.0,1
254.29,1.53,86.18,2.0,3.0,4.0,1
359.4,2.1,65.78,1.0,5.0,2.0,0
967.02,-5.11,374.13,14.0,23.0,12.0,0
170.24,1.38,48.65,2.0,2.0,2.0,1
